image,folder,x1,y1,x2,y2,abs_path
image_1.jpg,bottles_occluded,2599,2381,2630,2407,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2471,2177,2505,2204,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2736,3069,2780,3105,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2538,2461,2572,2487,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2936,3155,2983,3186,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2775,3337,2853,3355,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2900,2996,2940,3024,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2706,3012,2747,3049,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2491,2224,2532,2247,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2657,2471,2691,2499,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2752,2018,2788,2047,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2797,3056,2840,3080,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2562,2679,2598,2709,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2457,2945,2498,2968,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,324,0,3024,3808,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2728,2843,2772,2861,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2599,2647,2635,2675,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2683,2975,2726,3014,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2364,2159,2407,2208,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2795,3179,2850,3214,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2709,1975,2760,2014,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2240,2033,2293,2104,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2655,2639,2691,2667,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2693,2695,2732,2734,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2860,2452,2896,2478,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2538,2965,2584,2986,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2710,2035,2760,2072,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2529,3063,2575,3087,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2749,2968,2798,3020,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2878,3057,2934,3119,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2440,2792,2481,2824,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2659,2408,2709,2444,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,2919,2927,2973,2974,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,1638,3021,1681,3168,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_1.jpg,bottles_occluded,1946,1929,2984,3430,D:\SEM 7\CVProject\datasets\bottles_occluded\image_1.jpg
image_10.jpg,bottles_occluded,1902,3962,1972,4000,D:\SEM 7\CVProject\datasets\bottles_occluded\image_10.jpg
image_10.jpg,bottles_occluded,2963,2938,3000,3043,D:\SEM 7\CVProject\datasets\bottles_occluded\image_10.jpg
image_10.jpg,bottles_occluded,2187,0,2291,131,D:\SEM 7\CVProject\datasets\bottles_occluded\image_10.jpg
image_10.jpg,bottles_occluded,2756,3963,2849,4000,D:\SEM 7\CVProject\datasets\bottles_occluded\image_10.jpg
image_10.jpg,bottles_occluded,579,2001,976,2364,D:\SEM 7\CVProject\datasets\bottles_occluded\image_10.jpg
image_10.jpg,bottles_occluded,0,0,3000,4000,D:\SEM 7\CVProject\datasets\bottles_occluded\image_10.jpg
image_10.jpg,bottles_occluded,2860,1113,2951,1201,D:\SEM 7\CVProject\datasets\bottles_occluded\image_10.jpg
image_10.jpg,bottles_occluded,2926,3464,2960,3523,D:\SEM 7\CVProject\datasets\bottles_occluded\image_10.jpg
image_10.jpg,bottles_occluded,2596,1240,2831,1559,D:\SEM 7\CVProject\datasets\bottles_occluded\image_10.jpg
image_11.jpg,bottles_occluded,1895,3965,1950,4000,D:\SEM 7\CVProject\datasets\bottles_occluded\image_11.jpg
image_11.jpg,bottles_occluded,2134,3961,2190,4000,D:\SEM 7\CVProject\datasets\bottles_occluded\image_11.jpg
image_11.jpg,bottles_occluded,2970,3768,3000,3823,D:\SEM 7\CVProject\datasets\bottles_occluded\image_11.jpg
image_11.jpg,bottles_occluded,0,1098,25,1147,D:\SEM 7\CVProject\datasets\bottles_occluded\image_11.jpg
image_11.jpg,bottles_occluded,0,0,3000,4000,D:\SEM 7\CVProject\datasets\bottles_occluded\image_11.jpg
image_11.jpg,bottles_occluded,1436,45,1618,312,D:\SEM 7\CVProject\datasets\bottles_occluded\image_11.jpg
image_12.jpg,bottles_occluded,1172,2263,1372,2574,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,3055,4904,3098,4914,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2605,5410,2629,5453,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2368,1762,2592,1991,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,1800,2005,2121,2067,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,3465,5124,3518,5176,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2373,5234,2390,5271,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,3575,5074,3629,5126,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,3463,5027,3509,5078,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2469,1065,2516,1188,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2933,5619,2960,5657,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,3131,5511,3155,5549,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2114,2066,2205,2104,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,3027,5627,3052,5663,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2456,1056,2480,1110,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2138,2149,2216,2190,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,3084,5538,3109,5578,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,3535,806,3618,845,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,1309,1293,1356,1331,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2519,1348,2565,1386,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,4085,1448,4244,1585,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2651,5444,2684,5495,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,3228,662,3346,961,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2309,977,2351,1025,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2704,5484,2734,5532,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,3889,1438,3989,1487,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2443,778,2517,847,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,3122,5571,3148,5614,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2302,2146,2351,2185,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2960,5322,3243,5569,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2941,5556,2970,5597,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2971,4128,4244,5222,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,4051,1583,4229,1658,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2364,2199,2408,2219,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,4196,228,4284,349,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,1192,2057,2135,2615,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2562,1993,2629,2041,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2409,2139,2486,2198,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2028,2148,2142,2189,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,3102,1956,4244,2363,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,3874,3545,4244,3605,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2278,4826,3312,5421,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2355,1992,2476,2067,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2202,2106,2285,2147,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2980,938,3221,1118,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,3036,1418,4115,1903,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2121,2008,2160,2038,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,0,0,2569,5712,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2198,2199,2281,2232,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2025,2195,2138,2235,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,1224,2189,1269,2227,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2289,2191,2364,2224,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2912,3487,4244,3870,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,2857,1890,3299,2028,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,3728,362,4284,812,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_12.jpg,bottles_occluded,3274,3755,3592,3837,D:\SEM 7\CVProject\datasets\bottles_occluded\image_12.jpg
image_13.jpg,bottles_occluded,2057,0,4284,3944,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,1352,4768,1369,4786,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,0,3632,29,3707,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,4191,0,4242,33,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,2039,2799,2091,2904,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,635,688,684,740,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,500,387,553,437,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,1609,2133,1658,2183,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,431,4698,482,4747,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,2117,2751,2166,2804,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,1916,677,1967,726,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,634,4702,727,4760,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,106,2990,242,3094,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,564,978,616,1031,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,2027,3324,2076,3377,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,3684,4463,3826,4663,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,0,3780,54,3841,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,2456,4610,2490,4759,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,2590,4514,2612,4535,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,188,985,248,1082,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,162,707,214,765,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,4037,4162,4104,4257,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,467,102,568,270,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,3374,4389,3521,4534,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,399,3245,476,3337,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,2433,3804,2558,3872,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,655,1871,728,1943,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,2608,4154,2933,4579,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,2022,2276,2130,2350,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,2540,4728,4284,5712,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,1732,4796,2131,5712,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,917,4378,972,4456,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,2025,3500,2118,3624,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,542,771,626,868,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,465,0,561,57,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,68,383,166,497,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,753,3004,831,3100,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,1642,3095,1729,3240,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,2060,3059,2158,3129,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,2168,5504,2260,5589,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,1619,3469,1747,3589,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,583,1103,678,1371,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,608,1508,728,1702,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,2030,4553,2354,4948,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,40,3596,462,4613,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,460,3158,2572,5402,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,1469,5321,1554,5414,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,0,4550,216,4882,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,2914,4434,2919,4639,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,1469,5403,1646,5510,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,1530,5498,1714,5660,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,1295,4127,1326,4176,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,1422,4136,1450,4187,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,1334,4130,1364,4178,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,1370,4131,1391,4181,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,2349,5428,2485,5672,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,3033,4641,3168,4660,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,2318,4999,2468,5124,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_13.jpg,bottles_occluded,2152,5063,2288,5248,D:\SEM 7\CVProject\datasets\bottles_occluded\image_13.jpg
image_14.jpg,bottles_occluded,2974,1796,3000,1866,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,2435,0,2546,75,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,1468,138,1520,200,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,1929,3955,1988,4000,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,1269,0,1318,25,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,2082,685,2120,735,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,2186,3877,2242,3931,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,1950,3378,2039,3440,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,2351,231,2408,374,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,2566,3910,2680,4000,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,2574,1750,2656,1837,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,2412,747,2541,844,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,2529,578,2645,728,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,399,0,607,146,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,2579,6,2698,95,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,247,223,364,381,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,1645,3408,1921,3899,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,1847,3176,1944,3283,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,2633,126,2822,364,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,2120,1901,2371,2053,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,2516,2770,2824,2974,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,1609,0,2073,318,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,2059,3618,2189,3748,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,1819,1427,2068,1777,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,2160,1571,2272,1688,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,2895,246,2968,320,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,2658,1878,3000,2117,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,2079,3175,2151,3249,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,0,0,2424,3654,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,2541,2325,2665,2464,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,2608,2498,2788,2722,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,2118,773,2230,871,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,2260,1213,2786,1576,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,2767,532,3000,738,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,2453,701,2484,750,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_14.jpg,bottles_occluded,2208,2972,2868,3630,D:\SEM 7\CVProject\datasets\bottles_occluded\image_14.jpg
image_15.jpg,bottles_occluded,0,553,39,681,D:\SEM 7\CVProject\datasets\bottles_occluded\image_15.jpg
image_15.jpg,bottles_occluded,2965,2448,3000,2613,D:\SEM 7\CVProject\datasets\bottles_occluded\image_15.jpg
image_15.jpg,bottles_occluded,0,367,31,421,D:\SEM 7\CVProject\datasets\bottles_occluded\image_15.jpg
image_15.jpg,bottles_occluded,1433,0,1519,28,D:\SEM 7\CVProject\datasets\bottles_occluded\image_15.jpg
image_15.jpg,bottles_occluded,1156,0,1220,30,D:\SEM 7\CVProject\datasets\bottles_occluded\image_15.jpg
image_15.jpg,bottles_occluded,802,3382,851,3431,D:\SEM 7\CVProject\datasets\bottles_occluded\image_15.jpg
image_15.jpg,bottles_occluded,0,1962,39,2025,D:\SEM 7\CVProject\datasets\bottles_occluded\image_15.jpg
image_15.jpg,bottles_occluded,1717,3298,1781,3368,D:\SEM 7\CVProject\datasets\bottles_occluded\image_15.jpg
image_15.jpg,bottles_occluded,73,3009,542,3495,D:\SEM 7\CVProject\datasets\bottles_occluded\image_15.jpg
image_15.jpg,bottles_occluded,1045,3592,1152,3709,D:\SEM 7\CVProject\datasets\bottles_occluded\image_15.jpg
image_15.jpg,bottles_occluded,2158,229,2233,299,D:\SEM 7\CVProject\datasets\bottles_occluded\image_15.jpg
image_15.jpg,bottles_occluded,2476,1991,2529,2054,D:\SEM 7\CVProject\datasets\bottles_occluded\image_15.jpg
image_15.jpg,bottles_occluded,190,3924,408,4000,D:\SEM 7\CVProject\datasets\bottles_occluded\image_15.jpg
image_15.jpg,bottles_occluded,2081,1937,2172,2027,D:\SEM 7\CVProject\datasets\bottles_occluded\image_15.jpg
image_15.jpg,bottles_occluded,1667,0,1798,152,D:\SEM 7\CVProject\datasets\bottles_occluded\image_15.jpg
image_15.jpg,bottles_occluded,2288,40,2960,1009,D:\SEM 7\CVProject\datasets\bottles_occluded\image_15.jpg
image_15.jpg,bottles_occluded,943,3414,1085,3527,D:\SEM 7\CVProject\datasets\bottles_occluded\image_15.jpg
image_15.jpg,bottles_occluded,1882,2141,1993,2281,D:\SEM 7\CVProject\datasets\bottles_occluded\image_15.jpg
image_15.jpg,bottles_occluded,0,38,3000,4000,D:\SEM 7\CVProject\datasets\bottles_occluded\image_15.jpg
image_15.jpg,bottles_occluded,772,3208,1010,3368,D:\SEM 7\CVProject\datasets\bottles_occluded\image_15.jpg
image_15.jpg,bottles_occluded,2315,2135,2352,2166,D:\SEM 7\CVProject\datasets\bottles_occluded\image_15.jpg
image_15.jpg,bottles_occluded,2746,991,2801,1012,D:\SEM 7\CVProject\datasets\bottles_occluded\image_15.jpg
image_15.jpg,bottles_occluded,1325,3700,1548,3960,D:\SEM 7\CVProject\datasets\bottles_occluded\image_15.jpg
image_16.jpg,bottles_occluded,1895,3965,1950,4000,D:\SEM 7\CVProject\datasets\bottles_occluded\image_16.jpg
image_16.jpg,bottles_occluded,2134,3961,2190,4000,D:\SEM 7\CVProject\datasets\bottles_occluded\image_16.jpg
image_16.jpg,bottles_occluded,2970,3768,3000,3823,D:\SEM 7\CVProject\datasets\bottles_occluded\image_16.jpg
image_16.jpg,bottles_occluded,0,1098,25,1147,D:\SEM 7\CVProject\datasets\bottles_occluded\image_16.jpg
